record_id,Node,Link,DateTime,qkdQber,qkdKeyRate,qkdVisibility,qkdLaserPower,neCpuLoad,neMemUsage,neTemperature,attenuation,humidity,device_mode,snmp_status,log_message,event_type,root_cause,sop_action,operator_action,anomaly,missing_data
2210,NodeA,Link1,2025-06-04 01:38:00,0.011190077014464396,1330.6808185556838,0.975503559672238,1.375375451848309,29,51,51.435237006723476,18.82529038092853,58,secure,OK,System OK,normal,,monitor,,0,0
2211,NodeC,Link2,2025-06-04 01:40:00,0.11586253667969001,126.18586672224222,0.8066545021815175,1.1496843108804093,83,99,87.24266714467919,16.57380529719722,69,secure,DOWN,"QKD key rate dropped, spike anomaly",spike,hardware fail,reboot node,rebooted,1,0
2212,NodeD,Link2,2025-06-04 01:42:00,0.024487591410765196,1441.8461588010098,0.9831265899072762,1.2479868620348926,37,38,40.203881754760815,18.634323858686557,71,secure,OK,System OK,normal,,monitor,,0,0
2213,NodeB,Link2,2025-06-04 01:44:00,0.024297405405632112,1055.1331292252892,0.9823081372209503,1.0789623259913275,39,72,48.98430976223782,16.69021244385548,72,secure,OK,System OK,normal,,monitor,,0,0
2214,NodeD,Link3,2025-06-04 01:46:00,0.024958994558141847,849.3232586735737,0.9625392967455705,1.2698965151847674,28,63,55.378527067792504,18.120826389447352,54,secure,OK,System OK,normal,,monitor,,0,0
2215,NodeC,Link3,2025-06-04 01:48:00,0.013207248653115254,942.3321776229759,0.960533198837565,1.299406533752202,41,76,61.60696794771094,17.33790710322225,58,secure,OK,System OK,normal,,monitor,,0,0
2216,NodeA,Link1,2025-06-04 01:50:00,0.019113292045166687,956.5815625675331,0.97725132317631,1.2050486525686963,44,47,50.16671359392987,17.039418394958506,64,secure,OK,System OK,normal,,monitor,,0,0
2217,NodeC,Link2,2025-06-04 01:52:00,0.013162501972750804,1180.095917947587,0.9823538386341429,1.1613798684134775,48,57,40.0,13.625183545704653,61,secure,OK,System OK,normal,,monitor,,0,0
2218,NodeD,Link3,2025-06-04 01:54:00,0.021934610791094964,1428.123534059268,0.99,1.3157593588292615,55,39,48.66557252554527,16.381307519811827,61,secure,OK,System OK,normal,,monitor,,0,0
2219,NodeB,Link2,2025-06-04 01:56:00,0.0218934663303225,1012.206521479701,0.9589617491711485,1.182196698510991,26,47,40.0,15.84411282923642,65,secure,WARNING,System OK,normal,,monitor,,0,0
2220,NodeC,Link2,2025-06-04 01:58:00,0.02337443379760758,1069.760380011503,0.9676667979200849,1.3701389577782481,34,47,49.39715703518513,15.11739319832428,70,secure,OK,System OK,normal,,monitor,,0,0
2221,NodeA,Link1,2025-06-04 02:00:00,0.02677412424634183,849.2769434676476,0.9637037174882438,1.4401310004867778,22,70,40.0,15.799815542657042,66,secure,OK,System OK,normal,,monitor,,0,0
2222,NodeC,Link3,2025-06-04 02:02:00,0.018910488313239982,1390.5953108318524,0.9739928479666502,1.181831306849253,45,45,57.123460369183206,15.8181065013062,64,secure,OK,System OK,normal,,monitor,,0,0
2223,NodeA,Link2,2025-06-04 02:04:00,0.01879369991960908,1480.0761628177438,0.9427056005033028,1.070748886720489,38,42,40.0,20.26452090939436,69,secure,OK,System OK,normal,,monitor,,0,0
2224,NodeC,Link1,2025-06-04 02:06:00,0.01621571925258155,1213.9677315062515,0.99,1.138018269438036,51,50,40.0,18.419382845996775,60,secure,OK,System OK,normal,,monitor,,0,0
2225,NodeC,Link1,2025-06-04 02:08:00,0.017821203678012265,1347.142587966316,0.9687936143203941,1.3417269396700107,23,47,56.94885283093499,15.65997008273838,60,diag,WARNING,System OK,normal,,monitor,,0,0
2226,NodeB,Link1,2025-06-04 02:10:00,0.015487369329993741,1349.405468302754,0.9539358882182168,1.0257740654888474,45,34,43.81838760447423,16.207979427056397,58,secure,OK,System OK,normal,,monitor,,0,0
2227,NodeA,Link2,2025-06-04 02:12:00,0.02331570786194838,1062.9753358656071,0.9700428176146675,0.9879995925367412,33,60,59.27201551623675,15.840050689808146,57,secure,OK,System OK,normal,,monitor,,0,0
2228,NodeD,Link3,2025-06-04 02:14:00,0.02193085986797961,1088.0775476689962,0.9608816041596684,1.2207641998015761,45,47,57.71946899240679,14.716191532123698,67,standby,OK,System OK,normal,,monitor,,0,0
2229,NodeB,Link1,2025-06-04 02:16:00,0.020182349833532752,1335.7777871792198,0.9511431053955819,1.106791434832264,48,50,61.97300494031655,17.644471457353426,62,secure,OK,System OK,normal,,monitor,,0,0
2230,NodeC,Link1,2025-06-04 02:18:00,0.018663578092777525,969.9001830209214,0.977728911251131,1.3336811093085073,43,57,48.11421965552966,18.64370675038954,59,secure,OK,System OK,normal,,monitor,,0,0
2231,NodeC,Link3,2025-06-04 02:20:00,0.023393447617422205,1055.6138771892574,0.99,1.0014737644969514,35,47,45.11994755902286,17.111421290583422,69,secure,OK,System OK,normal,,monitor,,0,0
2232,NodeB,Link1,2025-06-04 02:22:00,0.025925721702847543,1160.2458212965898,0.9624971461142975,1.027502296273641,40,52,47.71292946083483,15.232686309909994,61,secure,WARNING,System OK,normal,,monitor,,0,0
2233,NodeC,Link1,2025-06-04 02:24:00,0.010767919734336313,932.5894258424225,0.977538692405816,1.1971107031583401,50,70,49.695603250738465,15.73547266916246,67,secure,OK,System OK,normal,,monitor,,0,0
2234,NodeC,Link3,2025-06-04 02:26:00,0.013163220837780772,1431.3896035581865,0.9680783953488473,1.0567599164041408,28,30,46.394974382413125,16.004711935622407,77,secure,OK,System OK,normal,,monitor,,0,0
2235,NodeA,Link1,2025-06-04 02:28:00,0.021359947602170956,1347.1319706951138,0.9643021670056103,1.1288843844696057,30,45,51.13791247345955,15.076283215128358,62,secure,OK,System OK,normal,,monitor,,0,0
2236,NodeA,Link2,2025-06-04 02:30:00,0.015610244308851245,1252.4064909214585,0.99,1.1501235554850326,56,59,54.446630855272716,17.82832999075724,62,standby,OK,System OK,normal,,monitor,,0,0
2237,NodeA,Link2,2025-06-04 02:32:00,0.025137425501192405,1500.0,0.9540624514667733,1.1445628864372437,49,51,40.0,17.398658153706293,65,diag,DOWN,System OK,normal,,monitor,,0,0
2238,NodeD,Link2,2025-06-04 02:34:00,0.02068325036159865,886.149973603837,0.99,1.3963412720964725,39,54,45.421649905232485,16.546459108895014,76,secure,OK,System OK,normal,,monitor,,0,0
2239,NodeD,Link1,2025-06-04 02:36:00,0.0233141839807098,1152.9473432900618,0.9719461568189093,1.2344593602056853,31,42,56.77829057234979,17.24822553349203,66,secure,OK,System OK,normal,,monitor,,0,0
2240,NodeD,Link2,2025-06-04 02:38:00,0.01922708726138573,990.781804167082,0.978307093189791,1.080489734532492,29,49,43.53878307694981,16.315616172279633,68,secure,OK,System OK,normal,,monitor,,0,0
2241,NodeA,Link3,2025-06-04 02:40:00,0.01998934152064737,1062.161859254749,0.99,1.2817544542437302,36,36,54.63381219930567,16.749361207783803,55,secure,OK,System OK,normal,,monitor,,0,0
2242,NodeC,Link3,2025-06-04 02:42:00,0.020205625529725255,1076.5330509140683,0.9848957712155308,1.0436167763003021,34,58,40.0,14.600636476774405,55,secure,OK,System OK,normal,,monitor,,0,0
2243,NodeC,Link2,2025-06-04 02:44:00,0.016576686030934804,1086.7952712902234,0.9533476133524611,1.2272855544131016,54,43,44.57550555920706,17.799427530664072,72,secure,OK,System OK,normal,,monitor,,0,0
2244,NodeC,Link2,2025-06-04 02:46:00,0.012480848073982094,1079.5297556627513,0.9537346014389801,1.0441688742700157,36,45,55.28900952315996,14.309424553034207,71,secure,OK,System OK,normal,,monitor,,0,0
2245,NodeA,Link1,2025-06-04 02:48:00,0.01763000427838844,1500.0,0.9890377432621629,1.2485436575262798,21,66,54.07838045891042,16.21951766379508,50,secure,OK,System OK,normal,,monitor,,0,0
2246,NodeA,Link2,2025-06-04 02:50:00,0.0214555547519827,1062.1332456667158,0.9544088574820611,1.5,44,47,52.430563265650925,14.573132980764383,49,secure,OK,System OK,normal,,monitor,,0,0
2247,NodeA,Link2,2025-06-04 02:52:00,0.017221219767726254,785.3782596828844,0.9757126583250598,1.2042297433510067,30,53,59.466780468081765,17.074671444061067,67,secure,OK,System OK,normal,,monitor,,0,0
2248,NodeC,Link1,2025-06-04 02:54:00,0.025911596938304613,965.5831197348674,0.9445806647864025,1.1142834460420818,41,30,45.78060742341527,18.190080649342253,64,secure,OK,System OK,normal,,monitor,,0,0
2249,NodeD,Link3,2025-06-04 02:56:00,0.02250733323950662,1323.204780832272,0.965697136772867,1.3355164602015448,47,30,45.19533704374719,16.71371517968573,76,secure,OK,System OK,normal,,monitor,,0,0
2250,NodeC,Link3,2025-06-04 02:58:00,0.017326194435710086,1255.838042622081,0.9832313247459135,1.2671640822522663,29,48,50.46460889871683,15.21334311157937,61,diag,OK,System OK,normal,,monitor,,0,0
2251,NodeD,Link3,2025-06-04 03:00:00,0.019425393647352886,1500.0,0.9682323002756076,0.960381891329485,35,78,43.31106394855763,15.145230590569666,72,secure,OK,System OK,normal,,monitor,,0,0
2252,NodeB,Link2,2025-06-04 03:02:00,0.022374928865025682,1337.113783211867,0.9823041738697041,1.1218297223710838,29,35,55.95175197284018,16.599806096242602,49,secure,OK,System OK,normal,,monitor,,0,0
2253,NodeC,Link3,2025-06-04 03:04:00,0.020362388924021924,1112.2603622098818,0.9522455909864139,1.2147308841158315,33,61,46.10987919963016,14.060188908226465,53,secure,OK,System OK,normal,,monitor,,0,0
2254,NodeA,Link3,2025-06-04 03:06:00,0.023918150613874936,1015.513563960299,0.9716741870347249,1.1166901314722237,39,30,56.11713939771953,15.46629622692838,52,secure,OK,System OK,normal,,monitor,,0,0
2255,NodeA,Link3,2025-06-04 03:08:00,0.01594604933143747,1020.0196625034632,0.9851186340919821,1.0762642420728137,55,38,57.9239607646709,17.412208548759743,47,secure,OK,System OK,normal,,monitor,,0,0
2256,NodeC,Link3,2025-06-04 03:10:00,0.019065059193874644,1350.6276462886135,0.9770830886115619,1.5,38,60,46.092851994530534,17.266851888980096,74,secure,OK,System OK,normal,,monitor,,0,0
2257,NodeB,Link3,2025-06-04 03:12:00,0.020096250124634635,1182.1099328458868,0.9650399814845791,1.1476049692047205,34,61,61.30802293098053,14.550939731198707,59,secure,OK,Data missing,normal,,monitor,,0,1
2258,NodeD,Link1,2025-06-04 03:14:00,0.015490322396747776,935.5775327734445,0.9569025016363942,1.146375715160916,30,58,52.16274741071206,15.659773026032058,41,secure,OK,System OK,normal,,monitor,,0,0
2259,NodeB,Link3,2025-06-04 03:16:00,0.025096603761961295,1214.976863877661,0.9659781141104342,0.9737282579347457,32,66,52.25752218675224,17.741694457351414,50,secure,WARNING,System OK,normal,,monitor,,0,0
2260,NodeD,Link2,2025-06-04 03:18:00,0.020578121854374642,1402.4312966063262,0.9556872097931054,1.1201344198760492,42,40,47.8999317626094,17.91705595034645,65,secure,OK,System OK,normal,,monitor,,0,0
2261,NodeD,Link2,2025-06-04 03:20:00,0.018800666907951357,861.4330072789624,0.9481561961388544,1.3210723907886268,51,40,48.574980197689115,14.390676266914516,56,secure,OK,System OK,normal,,monitor,,0,0
2262,NodeD,Link2,2025-06-04 03:22:00,0.017252724933510717,1380.9374566471488,0.9555131006247927,1.4812941297312014,40,47,51.61796039104773,15.452580217294956,56,secure,OK,System OK,normal,,monitor,,0,0
2263,NodeC,Link3,2025-06-04 03:24:00,0.02053656014765616,1137.0613181087522,0.9642775509753393,0.9949273153636615,43,40,43.244254174315955,18.18351262538458,64,standby,OK,System OK,normal,,monitor,,0,0
2264,NodeD,Link2,2025-06-04 03:26:00,0.01750714397728548,1462.7885887078312,0.9650369161307313,1.2054254841128427,36,57,45.396471059750546,18.500903127085557,60,secure,OK,System OK,normal,,monitor,,0,0
2265,NodeA,Link3,2025-06-04 03:28:00,0.022504279916549165,1038.352929277627,0.9630776756486376,1.0318554972707386,44,48,56.76939524138433,17.762033236280764,75,secure,OK,System OK,normal,,monitor,,0,0
2266,NodeB,Link1,2025-06-04 03:30:00,0.02209783517927053,1202.5659653638802,0.9624225974965106,1.2720283788625908,31,38,53.415805526360785,16.423287530089265,61,secure,OK,System OK,normal,,monitor,,0,0
2267,NodeA,Link3,2025-06-04 03:32:00,0.01980485751630531,981.7015272537808,0.9731821160725835,1.300293441069178,29,48,51.74359847205669,15.874632795939785,75,secure,OK,System OK,normal,,monitor,,0,0
2268,NodeB,Link2,2025-06-04 03:34:00,0.019958630148364055,1067.7989304882954,0.99,0.8799789899249131,39,51,56.150252410526576,15.228080724034058,68,secure,OK,System OK,normal,,monitor,,0,0
2269,NodeA,Link3,2025-06-04 03:36:00,0.023473057473437985,1167.8124765796492,0.9655399474772587,1.3225619366692072,55,58,48.50816326307135,18.79052864818528,64,secure,OK,System OK,normal,,monitor,,0,0
2270,NodeD,Link3,2025-06-04 03:38:00,0.019999101622928415,1500.0,0.9812164352920633,1.186293952987018,36,30,49.175173085750515,21.725996324285497,65,secure,OK,System OK,normal,,monitor,,0,0
2271,NodeD,Link2,2025-06-04 03:40:00,0.018376682354692236,1235.2126189244216,0.9704293007913647,1.1615492189494716,20,30,52.34106968367374,14.67168339460001,74,secure,OK,System OK,normal,,monitor,,0,0
2272,NodeB,Link2,2025-06-04 03:42:00,0.014395872080847428,1258.6406038926684,0.975467880945155,0.9907817099153565,38,49,42.22427500785234,17.04248830310809,60,secure,OK,System OK,normal,,monitor,,0,0
2273,NodeC,Link3,2025-06-04 03:44:00,0.02506192680396769,1366.0389545429362,0.9439333660291607,1.218672582074222,33,35,45.199673472786195,19.335100871240485,67,secure,OK,System OK,normal,,monitor,,0,0
2274,NodeC,Link3,2025-06-04 03:46:00,0.017347752585874166,1202.8420979379025,0.9533383213232836,1.0832680586301666,45,72,47.458946428861694,17.504837053163207,57,secure,OK,System OK,normal,,monitor,,0,0
2275,NodeC,Link3,2025-06-04 03:48:00,0.021246630991129827,1500.0,0.963132210821054,1.3207337247307787,22,52,54.14483521434535,16.91184955710621,55,secure,OK,System OK,normal,,monitor,,0,0
2276,NodeB,Link3,2025-06-04 03:50:00,0.022458556833215685,1335.7389135355215,0.9578841486943764,1.0457675300066698,49,52,44.56245182643605,16.217173627707297,65,secure,OK,System OK,normal,,monitor,,0,0
2277,NodeB,Link1,2025-06-04 03:52:00,0.022455625270713292,625.4436981264099,0.9755098094642696,1.0838715847356721,44,58,40.0,17.897011646740914,53,secure,OK,System OK,normal,,monitor,,0,0
2278,NodeD,Link1,2025-06-04 03:54:00,0.017741171077143316,777.0585865693736,0.9719778651609815,1.2064997418739911,46,39,62.42551103636528,17.597596984168195,58,secure,WARNING,System OK,normal,,monitor,,0,0
2279,NodeB,Link2,2025-06-04 03:56:00,0.022665697210993898,1049.6296836746274,0.99,1.2362039224021526,45,44,64.92240732492607,15.69411565167845,61,secure,OK,System OK,normal,,monitor,,0,0
2280,NodeA,Link1,2025-06-04 03:58:00,0.013013067038367205,1463.9085522884786,0.9583273066682764,1.2277414872242154,52,58,47.9835159940922,15.606750235504816,68,secure,OK,System OK,normal,,monitor,,0,0
2281,NodeB,Link1,2025-06-04 04:00:00,0.011903895242551242,1500.0,0.9843531334044469,1.0667902600409271,33,30,43.789046906861486,18.872509952744377,46,standby,OK,System OK,normal,,monitor,,0,0
2282,NodeC,Link3,2025-06-04 04:02:00,0.022885177983858983,969.6634198884509,0.9683173037743589,1.1170881826272492,49,36,55.25632356762084,18.295909058407503,67,secure,OK,System OK,normal,,monitor,,0,0
2283,NodeA,Link2,2025-06-04 04:04:00,0.017451279323900944,1262.2510058913124,0.95332530603368,1.2971887491302572,36,33,48.568331530431145,16.932420978554113,60,secure,OK,System OK,normal,,monitor,,0,0
2284,NodeC,Link2,2025-06-04 04:06:00,0.027731949943730586,1444.344275247873,0.9726303792515847,1.3078024525667329,26,38,54.768432683152476,18.666206290499673,64,secure,OK,System OK,normal,,monitor,,0,0
2285,NodeD,Link3,2025-06-04 04:08:00,0.024594021732835883,1405.006524325016,0.9531687160376676,1.068814551901927,40,52,42.15340599479858,16.24105393817394,60,secure,OK,System OK,normal,,monitor,,0,0
2286,NodeB,Link1,2025-06-04 04:10:00,0.026546883949608892,1065.5029919387212,0.9510986963050565,1.2776873278817922,21,36,50.36771987744652,14.190546260419072,59,secure,OK,System OK,normal,,monitor,,0,0
2287,NodeD,Link3,2025-06-04 04:12:00,0.014998662724924765,940.2916346534303,0.9780592397945465,1.1052781043891822,46,39,50.58983100154313,16.764563728133115,64,secure,OK,System OK,normal,,monitor,,0,0
2288,NodeB,Link3,2025-06-04 04:14:00,0.015363949635482904,1325.7971120686204,0.9694018611572708,1.0422687344473747,53,30,40.0,17.6752358466717,59,secure,OK,System OK,normal,,monitor,,0,0
2289,NodeC,Link1,2025-06-04 04:16:00,0.018545065456183212,1382.0002937320317,0.9720009284287204,1.459251091316398,34,47,42.80614892620747,15.745259077944011,60,secure,OK,System OK,normal,,monitor,,0,0
2290,NodeA,Link2,2025-06-04 04:18:00,0.020355286542570978,1477.8141146403832,0.99,1.2456766900158274,42,52,40.0,17.453228563031526,69,standby,OK,System OK,normal,,monitor,,0,0
2291,NodeB,Link3,2025-06-04 04:20:00,0.016362451272879115,1018.1939220201201,0.9556590433137083,1.2169285212685979,61,66,60.411268238882755,18.640876603206383,61,secure,OK,System OK,normal,,monitor,,0,0
2292,NodeC,Link3,2025-06-04 04:22:00,0.023384583709923558,1244.3718897438748,0.9578297211034501,0.9379201460294846,42,47,55.922122716381736,17.595669761413554,73,secure,OK,System OK,normal,,monitor,,0,0
2293,NodeB,Link1,2025-06-04 04:24:00,0.017909244611077423,1354.119355937552,0.9498487571759638,1.1771677885215566,50,55,49.3752959093522,14.2696755943855,71,secure,OK,System OK,normal,,monitor,,0,0
2294,NodeB,Link1,2025-06-04 04:26:00,0.02294736338826125,1034.4149078380888,0.9760277949423436,1.1902417010172797,34,46,42.368974837707356,18.977129305077234,69,secure,OK,System OK,normal,,monitor,,0,0
2295,NodeC,Link3,2025-06-04 04:28:00,0.020093768282286355,1201.351808811482,0.9631076004897436,1.1413611239665111,41,40,53.35323795049274,16.806725864823704,75,secure,OK,System OK,normal,,monitor,,0,0
2296,NodeB,Link2,2025-06-04 04:30:00,0.014948804131381865,1145.163523864611,0.9572367356913338,1.225924306863408,26,49,61.898972540465806,17.361654314795757,59,secure,WARNING,System OK,normal,,monitor,,0,0
2297,NodeA,Link3,2025-06-04 04:32:00,0.019696200770583656,1223.053391636809,0.9792223606758295,1.244443054970356,53,50,40.0,16.562108170793465,54,standby,OK,System OK,normal,,monitor,,0,0
2298,NodeB,Link1,2025-06-04 04:34:00,0.02267976179627784,1273.2215345846519,0.9659136149722233,1.0464344243905155,43,30,43.9295103315,16.61472440759207,63,secure,OK,System OK,normal,,monitor,,0,0
2299,NodeA,Link1,2025-06-04 04:36:00,0.02167515316493547,1037.432152502784,0.9707958766975336,1.1480172967744884,39,53,48.935418621553254,19.15077952129735,59,secure,OK,System OK,normal,,monitor,,0,0
2300,NodeB,Link1,2025-06-04 04:38:00,0.01,1351.3057487907972,0.9655727732787284,1.273726620408983,37,61,45.06392547666401,16.270340988411704,68,secure,DOWN,System OK,normal,,monitor,,0,0
2301,NodeC,Link3,2025-06-04 04:40:00,0.023339453348950902,1323.1961760583993,0.96325135353169,1.219935462027238,45,34,43.98615623738141,17.719727277237048,61,secure,OK,System OK,normal,,monitor,,0,0
2302,NodeA,Link1,2025-06-04 04:42:00,0.01773515638353148,1112.0858287788274,0.9778990248275151,0.9425537959851971,36,57,51.986316001022296,17.0054958402863,50,standby,WARNING,System OK,normal,,monitor,,0,0
2303,NodeB,Link2,2025-06-04 04:44:00,0.020452678398879622,1260.2623434202997,0.9551264021524863,0.9250688347562241,43,37,47.288308187241824,15.699808185135112,74,standby,OK,System OK,normal,,monitor,,0,0
2304,NodeC,Link1,2025-06-04 04:46:00,0.0324981897074019,1167.0798274839344,0.9774278205219944,1.0030005234960424,33,30,40.0,15.418741165924544,63,secure,OK,System OK,normal,,monitor,,0,0
2305,NodeD,Link2,2025-06-04 04:48:00,0.019067559683770472,1432.6101434754103,0.9443571229901762,0.8763075316516538,50,30,43.95607298525455,15.663888994549264,70,secure,OK,System OK,normal,,monitor,,0,0
